image,DecomNetRetinexTapetum,DecomNetRetinexTapetumRGB,RetinexNet,RetinexTapetum,RetinexTapetumRGB
00728.png,0.6659234166145325,0.7074396014213562,,0.12960480153560638,0.11465731263160706
00729.png,0.3134140372276306,0.32265332341194153,,0.1407879889011383,0.1366850584745407
00730.png,0.31043460965156555,0.3271879553794861,,0.13573963940143585,0.13147218525409698
00731.png,0.31608444452285767,0.342390239238739,,0.14328180253505707,0.13153646886348724
00732.png,0.3169356882572174,0.34751445055007935,,0.13709527254104614,0.12568490207195282
00733.png,0.28563451766967773,0.3257983922958374,,0.12812578678131104,0.1197618842124939
00734.png,0.2901337146759033,0.32623767852783203,,0.13059484958648682,0.12332115322351456
00735.png,0.4160102605819702,0.4809122383594513,,0.17668399214744568,0.16219009459018707
00736.png,0.4187809228897095,0.4808162450790405,,0.17990297079086304,0.16598667204380035
00737.png,0.36559829115867615,0.42390960454940796,,0.21123039722442627,0.19492760300636292
00738.png,0.3595941662788391,0.4141027331352234,,0.20616388320922852,0.19034266471862793
00739.png,0.3642715811729431,0.37861180305480957,,0.5629523992538452,0.5537844896316528
00740.png,0.3724706172943115,0.3821965754032135,,0.572910726070404,0.5632651448249817
00741.png,0.259795218706131,0.28787901997566223,,0.23034073412418365,0.2159704566001892
00742.png,0.3902844190597534,0.3974275290966034,,0.6806612014770508,0.670363187789917
00743.png,0.3427509367465973,0.367428719997406,,0.2751564383506775,0.26708629727363586
00744.png,0.3105100691318512,0.340621680021286,,0.41492077708244324,0.40207618474960327
00745.png,0.4102161228656769,0.46959415078163147,,0.27061089873313904,0.25834134221076965
00746.png,0.4152718484401703,0.4766342043876648,,0.2748015522956848,0.26224249601364136
00747.png,0.26626959443092346,0.29420438408851624,,0.2951695919036865,0.27935901284217834
00748.png,0.26128676533699036,0.29065147042274475,,0.2888319790363312,0.2729007601737976
00749.png,0.34975773096084595,0.355619341135025,,0.4508846402168274,0.44180694222450256
00750.png,0.3069852292537689,0.3215085566043854,,0.42748478055000305,0.41259586811065674
00751.png,0.3185628056526184,0.3365495204925537,,0.40893206000328064,0.39144110679626465
00752.png,0.35874974727630615,0.3525691628456116,,0.47654324769973755,0.46800410747528076
00753.png,0.35885053873062134,0.3857140839099884,,0.3694862425327301,0.3535943627357483
00754.png,0.3585238754749298,0.3853406012058258,,0.3727312386035919,0.35547539591789246
00755.png,0.3805885314941406,0.4031762182712555,,0.5826952457427979,0.5630857944488525
00756.png,0.38140594959259033,0.40315085649490356,,0.5900834202766418,0.572234570980072
00757.png,0.3650987446308136,0.38327911496162415,,0.5313664078712463,0.514680802822113
00758.png,0.3542376160621643,0.38022300601005554,,0.5309717655181885,0.5164971947669983
00759.png,0.3090639114379883,0.3364599645137787,,0.21628667414188385,0.2071802169084549
00760.png,0.3025204837322235,0.3349689543247223,,0.20765309035778046,0.19838818907737732
00761.png,0.2503480613231659,0.27422910928726196,,0.35879355669021606,0.3538740277290344
00762.png,0.2512121796607971,0.2758610248565674,,0.3627317547798157,0.3579860329627991
00763.png,0.3154670000076294,0.3479458689689636,,0.27901002764701843,0.2651791274547577
00764.png,0.30014708638191223,0.3660834729671478,,0.2655307948589325,0.2546818256378174
00765.png,0.40443629026412964,0.4809337854385376,,0.24761885404586792,0.22788965702056885
00766.png,0.4021572470664978,0.4788282513618469,,0.24393467605113983,0.22406116127967834
00767.png,0.28757479786872864,0.27966487407684326,,0.4262049198150635,0.41476595401763916
00768.png,0.3044864237308502,0.3181211054325104,,0.4259105622768402,0.4154120981693268
00769.png,0.40640366077423096,0.39163991808891296,,0.36741161346435547,0.36087295413017273
00770.png,0.4074278175830841,0.39365461468696594,,0.3712322413921356,0.3653757870197296
00771.png,0.38362738490104675,0.46377092599868774,,0.18047374486923218,0.1720043569803238
00772.png,0.38419491052627563,0.46503278613090515,,0.18181605637073517,0.17340438067913055
00773.png,0.2981422245502472,0.3155331611633301,,0.5590991377830505,0.5475274920463562
00774.png,0.30055785179138184,0.3113614618778229,,0.5590516924858093,0.547370195388794
00775.png,0.34712907671928406,0.40195682644844055,,0.2432611882686615,0.22515711188316345
00776.png,0.3447481393814087,0.3943115174770355,,0.23993372917175293,0.22235997021198273
00777.png,0.3864673376083374,0.43099674582481384,,0.4138692617416382,0.3943915367126465
00778.png,0.3890697658061981,0.43208205699920654,,0.4251900613307953,0.4045509099960327
00779.png,0.32789579033851624,0.34672003984451294,,0.2695825397968292,0.2554844319820404
00780.png,0.3299480676651001,0.34391409158706665,,0.275591641664505,0.2612116038799286
00781.png,0.4803008735179901,0.5390027165412903,,0.2695271074771881,0.2498600333929062
00782.png,0.48002034425735474,0.5368929505348206,,0.26284822821617126,0.24314522743225098
00783.png,0.4778018593788147,0.5345078706741333,,0.2646012604236603,0.24520502984523773
00784.png,0.4987882673740387,0.5629891753196716,,0.5023345947265625,0.47987282276153564
00785.png,0.5026993751525879,0.5637723207473755,,0.5045267939567566,0.4821777045726776
00786.png,0.5042180418968201,0.56635582447052,,0.5036126375198364,0.48140156269073486
00787.png,0.4309706389904022,0.455477774143219,,0.6271073818206787,0.6095510125160217
00788.png,0.4394765794277191,0.4633049964904785,,0.6339236497879028,0.6163283586502075
00789.png,0.43285417556762695,0.45921245217323303,,0.6315134763717651,0.6140164136886597
